words
"강수,대변인,해만해,간첩,속속,민주당,사죄"
"정의,대후,원금,유용,혐의,기소,돼다,윤미향,무소속,에선,고가"
"선고,당일,양금,전수석,대변인,대법,임기,농후"
"통일부,윤미향"
"앵커,윤미향,친북,논란"
"이해명,정작,해명,정황,의혹,또다른,의혹,모양새"
"통일부,이북,한윤,현행법"
전혜정
"통일부,윤미향,무소속,이라고"
"총련,북한주민,북한주민,통일부,전신"
"일이,엄격,사후,고도,직하다"
"과태료,부과"
"지난,추도,한윤,에는,경하,총련,국장"
"총련,도쿄,남조선,괴뢰,도당"
"통일부,총련,숨기,일본"
"당일,민단,주최,명도석"
"민단,주최,지난"
겁니다
"장음,민단,주최"
"무소속,윤미향,해주다"
"민단,북한,이라"
"원재,일본,대한민국,민단,도쿄,부단장,조총련,조선노동당,일본,지부"
"돼다,대한민국,이란,헌법,원칙"
"조총련,기관지,조선신보,조총련,도쿄도,부가,주최,시민사회단체,실행,위원회,주최,해명"
전혜정
"김영수,영상편집,김태균"
"윤미향,조총련,전신,통일부,과태료"
"지난,친북,일본,조선인,조총련,부들,만난,무소속,윤미향,조총련,구성원"
"통일부,과태료,부과"
"통일부,당국자,조항,제조,조총련,구성원,수리,통일부,사후"
"무소속,윤미향,이지,종로구,일본군,노예제,수요시위,발언"
"연합뉴스,당국자,조총련,가주,한윤,일본,조총련,사후,대상,으로도,보기,경위서,통해,사실관계,해이,과태료,부과"
"원은지,일본,조총련,개최,간토대지진,조선인,학살,추도"
"에는,허종,조총련,의장,조총련,도부,대거"
"윤미향,무소속,이지,서초구,서울,고등법원,정의,대한국,정신대,협의,횡령,공판,출석"
"조총련,일본,국회사무처,공문,동하,의전"
"국회사무처,협조,공문,발송,승인,다사,실상,조총련,이라는,논란,불거지다"
"통일부,지난,달이다,처럼,북한주민,만원,과태료,부과,명문,훈령,행정,예고"
"과태료,부과,이따,역대,성향,과태료,부과,일관,집행,돼다"
"전임,문재인,북한주민,누락,과태료,부과,만원,이명박정부,건만,박근혜정부,억만원,과태료,부과,돼다"
"윤석열,지난,건만,과태료,부과,돼다"
"지난,종로구,일본,방사능오염,해양,투기,일본,사국,민초,윤미향,발언"
"연합뉴스,과태료,부과,훈령,당초,시행,주무,조직개편,대상,시행"
"통일부,무관,원칙,체계,확립,한다는,이라,사안"
"편이,방일,인천공항,한윤,의혹,진의,관동,학살,지그"
"지지율,하락,홍범도,논란,리얼미터"
"윤석열,국정,수행,긍정,지지율,한주,만에,하락,해대,여론조사,가일,돼다"
윤석열
"여론조사,리얼미터,트리뷴,의뢰,지난,달이다,지난,세이,대상,표본,오차,신뢰수준"
응답
"국정,수행,긍정,전주"
"국정,수행"
"집계,돼다"
"긍정,차이다"
"긍정,한주,만에,반등"
"한주,만에,하락"
"배철,리얼미터,전주,이어진,일본,후쿠시마,원전,오염수,홍범도,흉상,전등"
"오염수,지속,지지율,반영,측면,광우병,사태,지지율"
"무선,유선,돼다"
"사항,여론조사,심의,위원회"
"만원,튜버,실상,해도"
"헤럴드경제,박영훈,은월,만원,도안,돼다"
튜버씨유튜버
"튜버,수유,튜버,녹록"
"튜버,쏠쏠하다,유튜,버전"
튜버
"민주당,한병도,국세청,으로부터,튜버,의수,급증"
명년
"수치,업계,에선,추정"
"종합소득세,한인,자만,억만원"
"튜버,가증,추세"
"억만원,억만,원년,에는,억만원,크게"
"실상,상위,몰리다"
"상위,억만원"
"가량,차지"
"의인,억만원"
"은유,튜버"
"이만원,한유,튜버,태반"
"국세청,양경숙,민주당,한인,튜버,현황,하위,의연,이만원"
"만원,보다도"
"튜버씨는유튜버,구매,쌩돈"
포기
"튜버,상위"
"유튜,버들,돼다,수익,배분,토로"
"유튜브,에선,독자,지난,콘텐츠,충족,수익,수수료"
"독자,보유,튜버,조회,수익,이만원,라며,기서영,은유,버들,조회,수로,수익,세간"
"강서구,청장,보궐선거,경찰청,차장,전략,공천"
"도덕성,압도,경찰청,차장,남자친구,폭행,청원"
"청와대,청원,유튜브,캡처,민주당,음달,서울,강서구,청장,보궐선거,경찰청,차장,전략,공천"
"대변인,브리핑,강서구,청장,진전,차장,전략,공천,위원회,돼다,일당,무위,부의"
"이해식,부총,도덕성,압도,선정,한다는,방침,진전,차장"
"당초,당내,출마,민주당,전략,공천,가닥"
"부총,가경,선하다,후유증,전략,공천,진전,차장,도덕성,돼다"
"보궐선거,김태우,전강,서구청,장이,출마,시사,선대,면복,해보다"
"진전,차장,전략,공천,서강,서구청,보궐선거,전현정,대리,대결,구도,치러지다,관측"
"진전,차장,문재인,경찰청,차장,재직,에서는,광복절,특별사면,복권,김태우,강서구,청장,출마,제기"
"부총,선정,대결,염두,염두,에두"
"진전,차장,전북,전주,경찰대,서울,경찰청,관리부장,경찰청,국장,전북,경찰청장"
"지난,달이다,민주당,입당,서강,서구청,보궐선거,출마,선언"
"이슈,이종섭,개명,안무"
"앵커,한덕수,국무총리,에이,이종섭,국방부,에나,함정,홍범도,개명"
"야당,에선,안무,논란"
결위
"동민,민주당,서도,홍범도,개명,보시,이종섭,국방부,말씀드리다,좀더,어보,이렇게,말씀드리다"
"동민,민주당,함정,논란,게뭐,이종섭,국방부"
"동민,민주당,진수,안무,이에요"
"진수,이렇게"
"조원,공산당,이타,해명,이렇게,니까"
"무장군,코민테른,공산주의,공인,헌신,독립운동가,후손,훼손,논란,게시,삭제,해주다,바란,이렇게"
"니까,이종섭,국방부,안무,은제,해보다"
"제보,카카오,검색"
"국힘,총련,윤미향,제명,윤색,말르다"
"윤미향,무소속"
"김정,효기"
"윤미향,무소속,이지,재일,조선인,총련,주최,간토대지진,조선인,학살,추모식,논란,이일"
"조총련,주최,적절,과태료,부과,여당,이라,색깔론,공세,에나"
"육군사관학교,홍범도,흉상,나선,이윤,간토대지진,화로,확대,모양새"
"색깔론,제기"
"통일부,제조,제조,조총련,구성원,수리,미신,과태료,부과,대상"
통일부
"서윤,도쿄,요코,아미,총련,주최,추모"
"외교부,북한,이핵,도발,해오다,조총련"
"제명,촉구"
"강민국,대변인,논평,통해,대한민국,세력,대한민국,한윤,원제"
"추모식,논란,색깔론,갈라치,간토,학살,진상,규명,하라,반박"
"지난,페이스북,간토,학살,주기,맞이,일본,재일동포,한국,비롯,한국,일본,추모,이렇게"
"한국,간토,학살,주기,위원회,한국,이여,의치,라도,이함,해오다,일본,재일동포,방일,돼다"
"김민웅,페이스북,추모식,일이,라며"
"추모식,에는,총련,만이,일본,시민단체,써다"
"민주당,민주당"
"무소속,한일,이라"
"대통령실,서서,홍범도,흉상,철거,철회,해달라다"
"흉상,철거,역사왜곡,국군,정통,훼손,처사,문재인,전대통령,지난,일제,광주,북구,운정동,묘지"
"문재인,전대통령,육군사관학교,홍범도,흉상,해육사,차원,논의,일이,논란,대통령실,서서,논란,장하다"
"전대통령,페이스북,흉상,철거,철회,해역,사오다,선열,해달라다"
"전대통령,지난,달이다,흉상,페이스북,를표"
"숙고,해주다,당부"
"전대통령,만에,재차,언급,올린다"
"전대통령,탄압,만주,연해주,소련,탁하다,독립군,간난,노숙,떠돌다,무장,투쟁,해나,불굴,표상"
"어그,소련,유로,독립전쟁,위업,남루하다,편협,한나라,일이"
"국방,부등,흉상,철거,소련공산당,전력"
"홍범도,우원식,민주당,지난,달이다,국방부,기자회견,소련,하니"
"전대통령,흉상,육사,교정,국군,일본군,근간,독립군,광복군,계승,육사,신흥,무관,삼고,천명,정통,드높이다"
"흉상,철거,왜곡,국군,육사,정통,정체,훼손,처사"
"이재명,해주,수호,직무,수행"
"이재명,민주당,가일,단식,투쟁,천막,위원회"
"연합뉴스,이재명,민주당,일본,후쿠시마,원전,오염수,해양,방류,윤석열,대한민국,해주,수호,부여,직무,행해,촉구"
이라도
"일본,오염수,방류,해양법,재판소,에일,본의,부당하다"
"청앞,단식,투쟁,천막,위원회,고가,대한민국,가라"
"어윤대,통령,정당하다,대상,취급,면서,오염수,창씨개명,수라,꼬집다"
"혐의,박정훈,해병대,사단,언급"
"사단,탄압,윤석열,정권,이야말로,세력,이라,며외압"
"불복,여당,이라,민주당,특검,국정조사,동원,진상,은폐,의혹,서도,명명백백하다,다짐"
"단식,일차,페이스북,야당,단식"
책무
"책무,공감,이라"
"포기,정권,야당,으로서의,제도,치가,실종,정국,발짝,이라도,온힘,다해,절박,응답,이라고"
"박근혜,일선,안나,친박,신당,희망사항"
"측근,유영,탄핵,박근혜,전대통령,지난,달이다,경북,구미시,모동,박정희,전대통령,생가"
"뉴시스,박근혜,전대통령,측근,유영,가박,전대통령,께서,일선,에나"
"정운갑,시사스페셜,해박,전대통령,최경환,경제부총리,나우,우전,민정수,석등,총선,출마,노리다,고본"
"전대통령,광복절,박정희,전대통령,생가,일각,사르다,고도,단언"
"박근혜,전대통령,지난,달이다,경북,구미시,모동,박정희,전대통령,생가,추모,분향"
"뉴시스,신당,서도,주도하다,세력,전대통령,밖에,께서는,일축"
"신당,태동,세력,데본,인들,희망사항,는가,능성,고본"
"전대통령,이친,해하"
"탄핵,지칭,에서도,탄핵,거치,면서,고초,방관,처럼,분도"
"지난,달이다,경북,구미시,모동,박정희,전대통령,생가,박근혜,전대통령,유영,에스코트"
"뉴시스,해박,전대통령,누차,전대통령"
"달이,기전,월초"
"개정,돼다,전대통령,전직,개정,께서,온전,전직"
"윤석열,전대통령,협조,자문,추후,에는,사견,전제"
"유튜,버들,상위"
"액년,년유,튜버,자등,이억원,웃돌,년전,의약,불어"
"민주당,한병도,국세청,종합소득세,은총,억만원,집계,돼다"
억만원
"고인,중상,위인"
"억만,차지"
"유튜,버들,국세청,년월"
"법인세,납부,콘텐츠,전인"
"억원,억원"
"한의원,부유,튜버,자산,해후,원금,수령,탈루,수법,진화,과세,당국,은유,튜버,자진,에만,의존,말고,사각,구해"
"국세청,탈세,튜버,세무조사,착수"
"제해,중국"
"윤석열,북한,개발,자금,자산,탈취,파견,차단,한다는"
"아세안,인도네시아,순방,서면"
"북한,재원,개발,탕진,민생고,심화,마이너스,지속,개발,체제,정성은"
"중국,향해,북한,개발,이역,가중,중국,국익,측면,유엔,안전보장,이사회,상임이사국,북한,비핵화,을해,촉구"
"제보,카카오,검색"
"직교,교육부,혼란,초래,집회"
"익명,현직,등교,교육부,공문,의사결정,집회,만들기,이데일리,유림,교육부,가일,예고,서울,초교,추모,집회,징계,집회,등교,교육부,징계"
"지난,서울,영등포구,국회대로,교원,궐기,추모,집회,지난,초교,사의,헌화"
"연합뉴스,익명,현직,등교,김종배,시선집중,교육부,집회,추적,만큼은,조퇴,가병,결제,해주다,가안,징계,담쟁이,처럼"
"어원,재날,휴업,일로,정해,이서,이초,가기,교육부,이라는,공문"
"께서는,감당,울먹이다,도당,연가,병가,등각,한마음,하자,번복"
"지난,서울,영등포구,국회대로,에서만,교원,궐기,추모,집회"
"연합뉴스,이초,등교,휴업,구성원,장이,사안"
"휴업,일만,보듬다,갈수,교육부,혼란,초래,이라,의사결정,공교육,신뢰,도금"
이건
"만들기,이라고,이기"
"서울,초교,사의,재일,공교육,날로,서울,각시,교육청,비롯,추모"
"추모,집회,가나,병가"
"지난,달이다,서울,양천구,달일,에는,전북,군산,교단,추모,짙어지다"
"교육부,추모,공감,면서,가병,단체행동,원칙,엄정,한다는"
"교권,확립,정상화,에만"
"오대,일기자,윤석열,이일,용산,대통령실,청사,국무회의,주재,발언"
대통령실
"무단,재및재,배포"
"윤석열,지난,장교,교권,확립,정상화,에만,을기,참모"
"이도,대통령실,대변인,서울,용산,대통령실,청사,주재,한수,석비,서관"
"서울,서초구,이초,서울,영등포구,국회의사당,공교육,이라는,집회"
"지난,현직,예비교,집회,고서,이초,진상,규명,교권,개정,촉구"
"대통령실,철회,홍범도,흉상,철거,반기"
"국군,정통,훼손,볼셰비키,신봉,홍범도,흉상,박민식,훈수,사양,내정간섭,문재인,전대통령,육군사관학교,홍범도,흉상,방침,해육사,차원,논의,일이,논란,대통령실,서서,논란,흉상,철거,철회,해역,사오다,선열,해주다"
"전대통령,흉상,철거,왜곡,국군,육사,정통,정체,훼손,처사,라며"
"문재인,전대통령"
"연합뉴스,전대통령,생전,소련공산당,입당,논란,소련,유로,독립전쟁,위업,남루하다,편협,한나라,일이"
"전대통령,탄압,만주,연해주,소련,탁하다,독립군,간난,노숙,떠돌다,무장,투쟁,해나,불굴,표상"
"민주당,윤석열,민생,뒷전,색깔론,벌이,문전,엄호"
"홍범도,볼셰비키,소련,공산주의,신봉,공산주의,육군사관학교,흉상,연일,옹호"
"이철규,페이스북,홍범도,볼셰비키,신봉,동족,공산주의,국군,장하다"
"용산구,국방부,청사,홍범도,흉상"
"연합뉴스,국방,위원회,여당,사인,신원식,페이스북,투사,홍범도,공산당,홍범도,이라,반공,정체,태동,해오다,대한민국,육군사관학교,국군,공산당,홍범도,기리,추앙,가당"
"박민식,보훈부,날글,대한민국,중국,내정간섭,는단,반박"
"중국,대한민국,보훈,부가,치자,신들,의정부,인양,훈수,사양,부용,치훼,말참견,라는"
"중국,관영,구시,달이다,진정,항일,투사,대하,대체어,한국,육사,흉상,전하,서일본,제국주의,만주군,친일,백선엽,고지"
"홍범도,국방부,난맥,드러내다"
"용산구,국방부,홍범도,흉상"
"연합뉴스,육군사관학교,사의,홍범도,흉상,불거지다,윤석열,홍범도,야권,과학계"
"홍범도,지우,국무총리,국방부,독립전쟁,흉상,인데,육사,에선,철거,국방부,청사,에는,존치,모순,노출"
"명분,윤석열,일선,수행,난맥"
"오락가락,양상,박근혜정부,진수,홍범도,개명"
"한덕수,국무총리,지난,달이다,결산,위원회,동민,민주당,이홍범,함함,주적,전투,군함,상징,소련공산당,적정하다,수정"
"인지,국방부,께서,인데"
"논란,부다,홍범도,개명,고정,부내,조율,면서,혼란"
"전세계,독재,통치,군함"
"한국,에서는,익산,지방자치단체,명칭변경"
"교정,무관,흉상,홍범도,흉상,육사,지청천,이범석,김좌진,이회영,흉상,교정,사의,꼼수,라는"
"흉상,거세지다,자홍,소련공산당,철거"
"국방부,흉상,육사,에서는,철거,서울,용산구,국방부,청사,앞홍,흉상"
"일육사,홍범도,흉상,국방부,소련공산당,자유시참변,의혹,봉오동전투,빨치산,의혹,흉상,이육사,부적절하다,국방부,청사,흉상,존치,모순"
"독립군,역사연구,권위자,병률,국외,사학,과는,한겨레,논의,거치,수의,들이밀다,하니,난맥"
"국군,구성원,무시"
"문재인,전대통령,지난,달이다,에이,페이스북,흉상,철거,왜곡,국군,육사,정통,정체,훼손,처사,라며,대통령실,흉상,철거,철회,촉구"
"전대통령,애국심,신의,사차원,논의,일이,논란,대통령실,서서,논란"
"강선우,민주당,대변인,브리핑,지난,색깔론,꽂히다,윤석열,언행,날로,입가,경이"
"매카시즘,친윤,매카시즘,절정,이라고"
"윤재옥,신학,책값,훈민정음,이라도"
"병풍,오점,전력,공작,세력,위원회,서울,연합뉴스,준희,윤재옥,원내대표,발언"
"연합뉴스,유미,김철,선기,윤재옥,원내대표,신학,언론노조,대장동,허위,의혹,자칭,세력,대의,부패,범죄자,결탁,이라고"
"윤원,세력,파괴,에가,볼때,마다,측량,위선,에기,찰지다,경이,라며"
"지난,대선,유대,주주,김만,배씨,윤석열,부산,저축은행,무마,의혹,허위,억천만원,혐의,검찰,수사"
"윤원,문재인,검찰,대장동,수사,대장동,윤석열,게이트,라는,이재명,대선,의주,장이,년월,고려,만배,공작,이그"
"윤원,장이,김씨,억천만,해자,신의,판값,이라,가성,신학,훈민정음,이라도,지기,꼬집다"
"야권,세력,김대업,병풍,한나라당,이회창,선후,보아,병역비리,의혹,오점,공작,파괴,세력"
"조총련,윤미향,윤리"
"지난,도쿄,친북,일본,조선인,조총련,주최,간토대지진,조선인,학살,추모식,무소속,윤미향,의제,촉구"
"윤리,위원회,소하"
"윤미향,무소속"
"강민국,대변인,논평,혈세,대한민국,일본,해정,대한민국,존립,나란하다,대한민국,일원,인정"
"강수,대변인,대한민국,세력,대한민국,한윤,제명"
"과만,윤리,특위,제소,일본,까지가,조총련,한다는,서울"
"서윤,원은지,도쿄,요코,아미,총련,주최,추모식"
"에는,허종,총련,의장,구호,부의,총련,도부"
"허다,의장,김정은,북한,국무위원,북한,등급,노력영웅,칭호,훈장"
"서고,덕우,총련,도쿄,한국,남조선,괴뢰,도당,이라는"
"논란,지난,페이스북,간토,학살,주기,일본국회,재일동포,한국,비롯,한국,일본,추모,한국,주기,위원회,일본,일본,추도,한국,이라도,의치"
"라도,이함,해오다,일본,재일동포,방일"
이재명
"연합뉴스,무기한,단식,투쟁,민주당,이재명,힘드다"
"날자,신의,페이스북,라는,하의"
"께서,단식,천막,치이다,바삐,고견,든든하다"
"연합뉴스,어우리,에는,생존"
"쪼들리다,영위,도처,신음,암울하다,이보,이지,극단,분들,도아,다라"
"단식,라는"
"책무,대저"
통치
힘드다
"민주당,이재명,라바,할기다"
